Project Name,Transacted Price ($),Area (SQFT),Unit Price ($ PSF),Sale Date,Street Name,Type of Sale,Type of Area,Area (SQM),Unit Price ($ PSM),Nett Price($),Property Type,Number of Units,Tenure,Postal District,Market Segment,Floor Level
ONE MARINA GARDENS,"4,970,320","1,646.89","3,018",Apr-25,MARINA GARDENS LANE,New Sale,Strata,153,"32,486",-,Apartment,1,99 yrs lease commencing from 2023,01,Rest of Central Region,41 to 45
ONE MARINA GARDENS,"1,243,016",419.8,"2,961",Apr-25,MARINA GARDENS LANE,New Sale,Strata,39,"31,872",-,Apartment,1,99 yrs lease commencing from 2023,01,Rest of Central Region,41 to 45
ONE MARINA GARDENS,"1,973,095",656.6,"3,005",Apr-25,MARINA GARDENS LANE,New Sale,Strata,61,"32,346",-,Apartment,1,99 yrs lease commencing from 2023,01,Rest of Central Region,41 to 45
ONE MARINA GARDENS,"2,163,564",721.19,"3,000",Apr-25,MARINA GARDENS LANE,New Sale,Strata,67,"32,292",-,Apartment,1,99 yrs lease commencing from 2023,01,Rest of Central Region,41 to 45
ONE MARINA GARDENS,"1,296,416",430.56,"3,011",Apr-25,MARINA GARDENS LANE,New Sale,Strata,40,"32,410",-,Apartment,1,99 yrs lease commencing from 2023,01,Rest of Central Region,41 to 45
ONE MARINA GARDENS,"2,030,801",667.37,"3,043",Apr-25,MARINA GARDENS LANE,New Sale,Strata,62,"32,755",-,Apartment,1,99 yrs lease commencing from 2023,01,Rest of Central Region,41 to 45
ONE MARINA GARDENS,"1,294,694",430.56,"3,007",Apr-25,MARINA GARDENS LANE,New Sale,Strata,40,"32,367",-,Apartment,1,99 yrs lease commencing from 2023,01,Rest of Central Region,41 to 45
ONE MARINA GARDENS,"3,676,444","1,237.86","2,970",Apr-25,MARINA GARDENS LANE,New Sale,Strata,115,"31,969",-,Apartment,1,99 yrs lease commencing from 2023,01,Rest of Central Region,41 to 45
ONE MARINA GARDENS,"2,122,553",678.13,"3,130",Apr-25,MARINA GARDENS LANE,New Sale,Strata,63,"33,691",-,Apartment,1,99 yrs lease commencing from 2023,01,Rest of Central Region,41 to 45
ONE MARINA GARDENS,"4,973,614","1,646.89","3,020",Apr-25,MARINA GARDENS LANE,New Sale,Strata,153,"32,507",-,Apartment,1,99 yrs lease commencing from 2023,01,Rest of Central Region,41 to 45
ONE MARINA GARDENS,"1,243,856",419.8,"2,963",Apr-25,MARINA GARDENS LANE,New Sale,Strata,39,"31,894",-,Apartment,1,99 yrs lease commencing from 2023,01,Rest of Central Region,41 to 45
ONE MARINA GARDENS,"1,975,065",656.6,"3,008",Apr-25,MARINA GARDENS LANE,New Sale,Strata,61,"32,378",-,Apartment,1,99 yrs lease commencing from 2023,01,Rest of Central Region,41 to 45
ONE MARINA GARDENS,"2,165,728",721.19,"3,003",Apr-25,MARINA GARDENS LANE,New Sale,Strata,67,"32,324",-,Apartment,1,99 yrs lease commencing from 2023,01,Rest of Central Region,41 to 45
ONE MARINA GARDENS,"3,174,530","1,065.64","2,979",Apr-25,MARINA GARDENS LANE,New Sale,Strata,99,"32,066",-,Apartment,1,99 yrs lease commencing from 2023,01,Rest of Central Region,41 to 45
ONE MARINA GARDENS,"2,032,136",667.37,"3,045",Apr-25,MARINA GARDENS LANE,New Sale,Strata,62,"32,776",-,Apartment,1,99 yrs lease commencing from 2023,01,Rest of Central Region,41 to 45
ONE MARINA GARDENS,"2,146,901",710.42,"3,022",Apr-25,MARINA GARDENS LANE,New Sale,Strata,66,"32,529",-,Apartment,1,99 yrs lease commencing from 2023,01,Rest of Central Region,41 to 45
ONE MARINA GARDENS,"1,295,555",430.56,"3,009",Apr-25,MARINA GARDENS LANE,New Sale,Strata,40,"32,389",-,Apartment,1,99 yrs lease commencing from 2023,01,Rest of Central Region,41 to 45
ONE MARINA GARDENS,"3,678,920","1,237.86","2,972",Apr-25,MARINA GARDENS LANE,New Sale,Strata,115,"31,991",-,Apartment,1,99 yrs lease commencing from 2023,01,Rest of Central Region,41 to 45
ONE MARINA GARDENS,"2,123,909",678.13,"3,132",Apr-25,MARINA GARDENS LANE,New Sale,Strata,63,"33,713",-,Apartment,1,99 yrs lease commencing from 2023,01,Rest of Central Region,41 to 45
ONE MARINA GARDENS,"4,976,908","1,646.89","3,022",Apr-25,MARINA GARDENS LANE,New Sale,Strata,153,"32,529",-,Apartment,1,99 yrs lease commencing from 2023,01,Rest of Central Region,41 to 45
ONE MARINA GARDENS,"1,244,695",419.8,"2,965",Apr-25,MARINA GARDENS LANE,New Sale,Strata,39,"31,915",-,Apartment,1,99 yrs lease commencing from 2023,01,Rest of Central Region,41 to 45
ONE MARINA GARDENS,"1,977,035",656.6,"3,011",Apr-25,MARINA GARDENS LANE,New Sale,Strata,61,"32,410",-,Apartment,1,99 yrs lease commencing from 2023,01,Rest of Central Region,41 to 45
ONE MARINA GARDENS,"2,167,891",721.19,"3,006",Apr-25,MARINA GARDENS LANE,New Sale,Strata,67,"32,357",-,Apartment,1,99 yrs lease commencing from 2023,01,Rest of Central Region,41 to 45
ONE MARINA GARDENS,"2,033,470",667.37,"3,047",Apr-25,MARINA GARDENS LANE,New Sale,Strata,62,"32,798",-,Apartment,1,99 yrs lease commencing from 2023,01,Rest of Central Region,41 to 45
MARINA BAY RESIDENCES,"2,255,000","1,065.64","2,116",Apr-25,MARINA BOULEVARD,Resale,Strata,99,"22,778",-,Condominium,1,99 yrs lease commencing from 2005,01,Core Central Region,21 to 25
ONE MARINA GARDENS,"2,037,787",678.13,"3,005",Apr-25,MARINA GARDENS LANE,New Sale,Strata,63,"32,346",-,Apartment,1,99 yrs lease commencing from 2023,01,Rest of Central Region,11 to 15
ONE MARINA GARDENS,"1,998,360",678.13,"2,947",Apr-25,MARINA GARDENS LANE,New Sale,Strata,63,"31,720",-,Apartment,1,99 yrs lease commencing from 2023,01,Rest of Central Region,16 to 20
ONE MARINA GARDENS,"3,562,464","1,237.86","2,878",Apr-25,MARINA GARDENS LANE,New Sale,Strata,115,"30,978",-,Apartment,1,99 yrs lease commencing from 2023,01,Rest of Central Region,16 to 20
ONE MARINA GARDENS,"2,064,234",678.13,"3,044",Apr-25,MARINA GARDENS LANE,New Sale,Strata,63,"32,766",-,Apartment,1,99 yrs lease commencing from 2023,01,Rest of Central Region,16 to 20
ONE MARINA GARDENS,"3,588,313","1,237.86","2,899",Apr-25,MARINA GARDENS LANE,New Sale,Strata,115,"31,203",-,Apartment,1,99 yrs lease commencing from 2023,01,Rest of Central Region,26 to 30
ONE MARINA GARDENS,"2,087,128",678.13,"3,078",Apr-25,MARINA GARDENS LANE,New Sale,Strata,63,"33,129",-,Apartment,1,99 yrs lease commencing from 2023,01,Rest of Central Region,36 to 40
ONE MARINA GARDENS,"2,157,073",721.19,"2,991",Apr-25,MARINA GARDENS LANE,New Sale,Strata,67,"32,195",-,Apartment,1,99 yrs lease commencing from 2023,01,Rest of Central Region,36 to 40
ONE MARINA GARDENS,"1,287,708",430.56,"2,991",Apr-25,MARINA GARDENS LANE,New Sale,Strata,40,"32,193",-,Apartment,1,99 yrs lease commencing from 2023,01,Rest of Central Region,41 to 45
THE SAIL @ MARINA BAY,"4,200,000","1,657.66","2,534",Apr-25,MARINA BOULEVARD,Resale,Strata,154,"27,273",-,Apartment,1,99 yrs lease commencing from 2002,01,Core Central Region,66 to 70
ONE MARINA GARDENS,"2,006,065",688.9,"2,912",Apr-25,MARINA GARDENS LANE,New Sale,Strata,64,"31,345",-,Apartment,1,99 yrs lease commencing from 2023,01,Rest of Central Region,11 to 15
ONE MARINA GARDENS,"2,066,268",678.13,"3,047",Apr-25,MARINA GARDENS LANE,New Sale,Strata,63,"32,798",-,Apartment,1,99 yrs lease commencing from 2023,01,Rest of Central Region,16 to 20
ONE MARINA GARDENS,"2,054,578",678.13,"3,030",Apr-25,MARINA GARDENS LANE,New Sale,Strata,63,"32,612",-,Apartment,1,99 yrs lease commencing from 2023,01,Rest of Central Region,26 to 30
ONE SHENTON,"1,168,000",581.26,"2,009",Apr-25,SHENTON WAY,Resale,Strata,54,"21,630",-,Apartment,1,99 yrs lease commencing from 2005,01,Core Central Region,31 to 35
ONE SHENTON,"2,918,000","1,582.31","1,844",Apr-25,SHENTON WAY,Resale,Strata,147,"19,850",-,Apartment,1,99 yrs lease commencing from 2005,01,Core Central Region,21 to 25
UNION SQUARE RESIDENCES,"3,596,000","1,065.64","3,375",Apr-25,HAVELOCK ROAD,New Sale,Strata,99,"36,323",-,Apartment,1,99 yrs lease commencing from 2024,01,Rest of Central Region,31 to 35
MARINA BAY SUITES,"4,208,000","2,066.69","2,036",Apr-25,CENTRAL BOULEVARD,Resale,Strata,192,"21,917",-,Condominium,1,99 yrs lease commencing from 2007,01,Core Central Region,56 to 60
MARINA ONE RESIDENCES,"1,500,888",753.48,"1,992",Apr-25,MARINA WAY,Resale,Strata,70,"21,441",-,Apartment,1,99 yrs lease commencing from 2011,01,Core Central Region,31 to 35
THE SAIL @ MARINA BAY,"1,300,000",667.37,"1,948",Apr-25,MARINA BOULEVARD,Resale,Strata,62,"20,968",-,Apartment,1,99 yrs lease commencing from 2002,01,Core Central Region,36 to 40
UNION SQUARE RESIDENCES,"3,584,000","1,065.64","3,363",Mar-25,HAVELOCK ROAD,New Sale,Strata,99,"36,202",-,Apartment,1,99 yrs lease commencing from 2024,01,Rest of Central Region,26 to 30
ONE SHENTON,"1,738,000",904.18,"1,922",Mar-25,SHENTON WAY,Resale,Strata,84,"20,690",-,Apartment,1,99 yrs lease commencing from 2005,01,Core Central Region,36 to 40
PEOPLE'S PARK CENTRE,"2,088,000","2,335.79",894,Mar-25,UPPER CROSS STREET,Resale,Strata,217,"9,622",-,Apartment,1,99 yrs lease commencing from 1970,01,Rest of Central Region,11 to 15
THE SAIL @ MARINA BAY,"1,250,000",678.13,"1,843",Mar-25,MARINA BOULEVARD,Resale,Strata,63,"19,841",-,Apartment,1,99 yrs lease commencing from 2002,01,Core Central Region,31 to 35
THE SAIL @ MARINA BAY,"1,300,000",613.55,"2,119",Mar-25,MARINA BOULEVARD,Resale,Strata,57,"22,807",-,Apartment,1,99 yrs lease commencing from 2002,01,Core Central Region,26 to 30
PEOPLE'S PARK COMPLEX,"580,000",409.03,"1,418",Mar-25,PARK ROAD,Resale,Strata,38,"15,263",-,Apartment,1,99 yrs lease commencing from 1968,01,Rest of Central Region,16 to 20
PEOPLE'S PARK COMPLEX,"625,000",409.03,"1,528",Mar-25,PARK ROAD,Resale,Strata,38,"16,447",-,Apartment,1,99 yrs lease commencing from 1968,01,Rest of Central Region,26 to 30
ONE SHENTON,"1,660,000",968.76,"1,714",Mar-25,SHENTON WAY,Resale,Strata,90,"18,444",-,Apartment,1,99 yrs lease commencing from 2005,01,Core Central Region,16 to 20
ONE SHENTON,"1,488,000",871.88,"1,707",Mar-25,SHENTON WAY,Resale,Strata,81,"18,370",-,Apartment,1,99 yrs lease commencing from 2005,01,Core Central Region,11 to 15
ONE SHENTON,"2,880,000","1,593.07","1,808",Mar-25,SHENTON WAY,Resale,Strata,148,"19,459",-,Apartment,1,99 yrs lease commencing from 2005,01,Core Central Region,31 to 35
ONE SHENTON,"1,850,000","1,097.93","1,685",Mar-25,SHENTON WAY,Resale,Strata,102,"18,137",-,Apartment,1,99 yrs lease commencing from 2005,01,Core Central Region,36 to 40
UNION SQUARE RESIDENCES,"2,530,000",731.95,"3,457",Mar-25,HAVELOCK ROAD,New Sale,Strata,68,"37,206",-,Apartment,1,99 yrs lease commencing from 2024,01,Rest of Central Region,36 to 40
UNION SQUARE RESIDENCES,"2,149,000",721.19,"2,980",Mar-25,HAVELOCK ROAD,New Sale,Strata,67,"32,075",-,Apartment,1,99 yrs lease commencing from 2024,01,Rest of Central Region,06 to 10
THE SAIL @ MARINA BAY,"2,100,000",882.65,"2,379",Mar-25,MARINA BOULEVARD,Resale,Strata,82,"25,610",-,Apartment,1,99 yrs lease commencing from 2002,01,Core Central Region,26 to 30
THE SAIL @ MARINA BAY,"3,220,000","1,614.6","1,994",Mar-25,MARINA BOULEVARD,Resale,Strata,150,"21,467",-,Apartment,1,99 yrs lease commencing from 2002,01,Core Central Region,06 to 10
THE SAIL @ MARINA BAY,"2,600,000","1,313.21","1,980",Mar-25,MARINA BOULEVARD,Resale,Strata,122,"21,311",-,Apartment,1,99 yrs lease commencing from 2002,01,Core Central Region,46 to 50
THE SAIL @ MARINA BAY,"1,398,800",613.55,"2,280",Mar-25,MARINA BOULEVARD,Resale,Strata,57,"24,540",-,Apartment,1,99 yrs lease commencing from 2002,01,Core Central Region,46 to 50
MARINA ONE RESIDENCES,"3,430,000","1,582.31","2,168",Mar-25,MARINA WAY,Resale,Strata,147,"23,333",-,Apartment,1,99 yrs lease commencing from 2011,01,Core Central Region,16 to 20
THE SAIL @ MARINA BAY,"1,318,000",613.55,"2,148",Mar-25,MARINA BOULEVARD,Resale,Strata,57,"23,123",-,Apartment,1,99 yrs lease commencing from 2002,01,Core Central Region,56 to 60
PEOPLE'S PARK COMPLEX,"1,338,888","1,119.46","1,196",Mar-25,PARK ROAD,Resale,Strata,104,"12,874",-,Apartment,1,99 yrs lease commencing from 1968,01,Rest of Central Region,06 to 10
UNION SQUARE RESIDENCES,"2,031,000",699.66,"2,903",Mar-25,HAVELOCK ROAD,New Sale,Strata,65,"31,246",-,Apartment,1,99 yrs lease commencing from 2024,01,Rest of Central Region,01 to 05
ONE SHENTON,"2,080,000","1,140.98","1,823",Mar-25,SHENTON WAY,Resale,Strata,106,"19,623",-,Apartment,1,99 yrs lease commencing from 2005,01,Core Central Region,31 to 35
UNION SQUARE RESIDENCES,"2,047,000",699.66,"2,926",Mar-25,HAVELOCK ROAD,New Sale,Strata,65,"31,492",-,Apartment,1,99 yrs lease commencing from 2024,01,Rest of Central Region,06 to 10
THE SAIL @ MARINA BAY,"4,388,000","2,034.4","2,157",Mar-25,MARINA BOULEVARD,Resale,Strata,189,"23,217",-,Apartment,1,99 yrs lease commencing from 2002,01,Core Central Region,31 to 35
UNION SQUARE RESIDENCES,"3,315,000","1,065.64","3,111",Feb-25,HAVELOCK ROAD,New Sale,Strata,99,"33,485",-,Apartment,1,99 yrs lease commencing from 2024,01,Rest of Central Region,11 to 15
PEOPLE'S PARK COMPLEX,"1,400,000","1,119.46","1,251",Feb-25,PARK ROAD,Resale,Strata,104,"13,462",-,Apartment,1,99 yrs lease commencing from 1968,01,Rest of Central Region,21 to 25
ONE SHENTON,"1,160,000",581.26,"1,996",Feb-25,SHENTON WAY,Resale,Strata,54,"21,481",-,Apartment,1,99 yrs lease commencing from 2005,01,Core Central Region,21 to 25
MARINA BAY RESIDENCES,"1,530,000",710.42,"2,154",Feb-25,MARINA BOULEVARD,Resale,Strata,66,"23,182",-,Condominium,1,99 yrs lease commencing from 2005,01,Core Central Region,11 to 15
ROBINSON SUITES,"1,170,000",484.38,"2,415",Feb-25,ROBINSON ROAD,Resale,Strata,45,"26,000",-,Apartment,1,Freehold,01,Core Central Region,11 to 15
MARINA ONE RESIDENCES,"1,388,000",678.13,"2,047",Feb-25,MARINA WAY,Resale,Strata,63,"22,032",-,Apartment,1,99 yrs lease commencing from 2011,01,Core Central Region,21 to 25
THE CLIFT,"1,650,000",818.06,"2,017",Feb-25,MCCALLUM STREET,Resale,Strata,76,"21,711",-,Apartment,1,99 yrs lease commencing from 2004,01,Core Central Region,16 to 20
UNION SQUARE RESIDENCES,"2,275,000",721.19,"3,155",Feb-25,HAVELOCK ROAD,New Sale,Strata,67,"33,955",-,Apartment,1,99 yrs lease commencing from 2024,01,Rest of Central Region,16 to 20
THE SAIL @ MARINA BAY,"1,280,000",656.6,"1,949",Feb-25,MARINA BOULEVARD,Resale,Strata,61,"20,984",-,Apartment,1,99 yrs lease commencing from 2002,01,Core Central Region,61 to 65
PEOPLE'S PARK COMPLEX,"1,118,888","1,119.46",999,Feb-25,PARK ROAD,Resale,Strata,104,"10,759",-,Apartment,1,99 yrs lease commencing from 1968,01,Rest of Central Region,11 to 15
THE SAIL @ MARINA BAY,"1,688,000",882.65,"1,912",Feb-25,MARINA BOULEVARD,Resale,Strata,82,"20,585",-,Apartment,1,99 yrs lease commencing from 2002,01,Core Central Region,16 to 20
MARINA ONE RESIDENCES,"1,452,500",710.42,"2,045",Feb-25,MARINA WAY,Resale,Strata,66,"22,008",-,Apartment,1,99 yrs lease commencing from 2011,01,Core Central Region,21 to 25
THE SAIL @ MARINA BAY,"2,200,000",936.47,"2,349",Feb-25,MARINA BOULEVARD,Resale,Strata,87,"25,287",-,Apartment,1,99 yrs lease commencing from 2002,01,Core Central Region,11 to 15
THE SAIL @ MARINA BAY,"1,738,000",893.41,"1,945",Feb-25,MARINA BOULEVARD,Resale,Strata,83,"20,940",-,Apartment,1,99 yrs lease commencing from 2002,01,Core Central Region,56 to 60
THE CLIFT,"1,340,000",775.01,"1,729",Feb-25,MCCALLUM STREET,Resale,Strata,72,"18,611",-,Apartment,1,99 yrs lease commencing from 2004,01,Core Central Region,36 to 40
THE SAIL @ MARINA BAY,"2,300,000","1,033.34","2,226",Feb-25,MARINA BOULEVARD,Resale,Strata,96,"23,958",-,Apartment,1,99 yrs lease commencing from 2002,01,Core Central Region,31 to 35
THE SAIL @ MARINA BAY,"2,638,000","1,184.04","2,228",Feb-25,MARINA BOULEVARD,Resale,Strata,110,"23,982",-,Apartment,1,99 yrs lease commencing from 2002,01,Core Central Region,51 to 55
THE SAIL @ MARINA BAY,"2,100,000",936.47,"2,242",Feb-25,MARINA BOULEVARD,Resale,Strata,87,"24,138",-,Apartment,1,99 yrs lease commencing from 2002,01,Core Central Region,11 to 15
THE SAIL @ MARINA BAY,"1,700,000",882.65,"1,926",Feb-25,MARINA BOULEVARD,Resale,Strata,82,"20,732",-,Apartment,1,99 yrs lease commencing from 2002,01,Core Central Region,11 to 15
UNION SQUARE RESIDENCES,"2,317,000",742.72,"3,120",Feb-25,HAVELOCK ROAD,New Sale,Strata,69,"33,580",-,Apartment,1,99 yrs lease commencing from 2024,01,Rest of Central Region,16 to 20
UNION SQUARE RESIDENCES,"2,546,000",731.95,"3,478",Feb-25,HAVELOCK ROAD,New Sale,Strata,68,"37,441",-,Apartment,1,99 yrs lease commencing from 2024,01,Rest of Central Region,36 to 40
THE CLIFT,"1,040,000",527.44,"1,972",Feb-25,MCCALLUM STREET,Resale,Strata,49,"21,224",-,Apartment,1,99 yrs lease commencing from 2004,01,Core Central Region,16 to 20
UNION SQUARE RESIDENCES,"1,631,000",505.91,"3,224",Jan-25,HAVELOCK ROAD,New Sale,Strata,47,"34,702",-,Apartment,1,99 yrs lease commencing from 2024,01,Rest of Central Region,16 to 20
UNION SQUARE RESIDENCES,"2,299,000",742.72,"3,095",Jan-25,HAVELOCK ROAD,New Sale,Strata,69,"33,319",-,Apartment,1,99 yrs lease commencing from 2024,01,Rest of Central Region,11 to 15
UNION SQUARE RESIDENCES,"2,480,000",731.95,"3,388",Jan-25,HAVELOCK ROAD,New Sale,Strata,68,"36,471",-,Apartment,1,99 yrs lease commencing from 2024,01,Rest of Central Region,31 to 35
V ON SHENTON,"1,100,000",484.38,"2,271",Jan-25,SHENTON WAY,Resale,Strata,45,"24,444",-,Apartment,1,99 yrs lease commencing from 2011,01,Core Central Region,06 to 10
UNION SQUARE RESIDENCES,"1,707,000",505.91,"3,374",Jan-25,HAVELOCK ROAD,New Sale,Strata,47,"36,319",-,Apartment,1,99 yrs lease commencing from 2024,01,Rest of Central Region,21 to 25
MARINA BAY SUITES,"3,100,000","1,625.36","1,907",Jan-25,CENTRAL BOULEVARD,Resale,Strata,151,"20,530",-,Condominium,1,99 yrs lease commencing from 2007,01,Core Central Region,56 to 60
THE SAIL @ MARINA BAY,"1,288,888",667.37,"1,931",Jan-25,MARINA BOULEVARD,Resale,Strata,62,"20,789",-,Apartment,1,99 yrs lease commencing from 2002,01,Core Central Region,46 to 50
MARINA ONE RESIDENCES,"1,900,000",753.48,"2,522",Jan-25,MARINA WAY,Resale,Strata,70,"27,143",-,Apartment,1,99 yrs lease commencing from 2011,01,Core Central Region,16 to 20
MARINA BAY SUITES,"3,200,000","1,625.36","1,969",Jan-25,CENTRAL BOULEVARD,Resale,Strata,151,"21,192",-,Condominium,1,99 yrs lease commencing from 2007,01,Core Central Region,41 to 45
MARINA ONE RESIDENCES,"1,500,000",764.24,"1,963",Jan-25,MARINA WAY,Resale,Strata,71,"21,127",-,Apartment,1,99 yrs lease commencing from 2011,01,Core Central Region,21 to 25
THE CLIFT,"1,024,000",505.91,"2,024",Jan-25,MCCALLUM STREET,Resale,Strata,47,"21,787",-,Apartment,1,99 yrs lease commencing from 2004,01,Core Central Region,11 to 15
UNION SQUARE RESIDENCES,"1,686,000",505.91,"3,333",Jan-25,HAVELOCK ROAD,New Sale,Strata,47,"35,872",-,Apartment,1,99 yrs lease commencing from 2024,01,Rest of Central Region,21 to 25
THE CLIFT,"1,675,000",775.01,"2,161",Jan-25,MCCALLUM STREET,Resale,Strata,72,"23,264",-,Apartment,1,99 yrs lease commencing from 2004,01,Core Central Region,11 to 15
UNION SQUARE RESIDENCES,"1,404,000",462.85,"3,033",Jan-25,HAVELOCK ROAD,New Sale,Strata,43,"32,651",-,Apartment,1,99 yrs lease commencing from 2024,01,Rest of Central Region,06 to 10
PEOPLE'S PARK COMPLEX,"1,285,000","1,119.46","1,148",Jan-25,PARK ROAD,Resale,Strata,104,"12,356",-,Apartment,1,99 yrs lease commencing from 1968,01,Rest of Central Region,06 to 10
UNION SQUARE RESIDENCES,"2,481,000",731.95,"3,390",Jan-25,HAVELOCK ROAD,New Sale,Strata,68,"36,485",-,Apartment,1,99 yrs lease commencing from 2024,01,Rest of Central Region,31 to 35
UNION SQUARE RESIDENCES,"2,079,000",699.66,"2,971",Jan-25,HAVELOCK ROAD,New Sale,Strata,65,"31,985",-,Apartment,1,99 yrs lease commencing from 2024,01,Rest of Central Region,06 to 10
UNION SQUARE RESIDENCES,"3,572,000","1,065.64","3,352",Jan-25,HAVELOCK ROAD,New Sale,Strata,99,"36,081",-,Apartment,1,99 yrs lease commencing from 2024,01,Rest of Central Region,26 to 30
MARINA ONE RESIDENCES,"1,588,000",775.01,"2,049",Jan-25,MARINA WAY,Resale,Strata,72,"22,056",-,Apartment,1,99 yrs lease commencing from 2011,01,Core Central Region,31 to 35
RIVERWALK APARTMENTS,"1,350,000",818.06,"1,650",Jan-25,UPPER CIRCULAR ROAD,Resale,Strata,76,"17,763",-,Apartment,1,99 yrs lease commencing from 1980,01,Rest of Central Region,06 to 10
THE SAIL @ MARINA BAY,"1,700,000",893.41,"1,903",Jan-25,MARINA BOULEVARD,Resale,Strata,83,"20,482",-,Apartment,1,99 yrs lease commencing from 2002,01,Core Central Region,11 to 15
THE CLIFT,"1,030,000",495.14,"2,080",Jan-25,MCCALLUM STREET,Resale,Strata,46,"22,391",-,Apartment,1,99 yrs lease commencing from 2004,01,Core Central Region,16 to 20
UNION SQUARE RESIDENCES,"2,347,000",742.72,"3,160",Jan-25,HAVELOCK ROAD,New Sale,Strata,69,"34,014",-,Apartment,1,99 yrs lease commencing from 2024,01,Rest of Central Region,16 to 20
THE SAIL @ MARINA BAY,"2,610,000","1,313.21","1,987",Jan-25,MARINA BOULEVARD,Resale,Strata,122,"21,393",-,Apartment,1,99 yrs lease commencing from 2002,01,Core Central Region,56 to 60
ONE SHENTON,"1,155,000",581.26,"1,987",Jan-25,SHENTON WAY,Resale,Strata,54,"21,389",-,Apartment,1,99 yrs lease commencing from 2005,01,Core Central Region,26 to 30
MARINA BAY RESIDENCES,"2,100,000","1,130.22","1,858",Jan-25,MARINA BOULEVARD,Resale,Strata,105,"20,000",-,Condominium,1,99 yrs lease commencing from 2005,01,Core Central Region,16 to 20
